,0,1,2,3,4,5,6,7,8,9,10
988,281.65,14.0,0.0,278.95,3.9,0.6,0.0,0.0,270.65,10.9,0.0
989,281.35,18.0,0.0,279.95,4.9,0.57,0.0,0.0,271.25,12.3,0.0
990,278.15,19.0,0.0,278.05,-0.9,0.56,0.0,0.0,270.75,11.9,0.0
991,282.25,19.0,,273.15,-5.8,0.56,0.0,0.0,271.75,6.6,0.0
992,273.15,95.0,6.5,273.15,-6.8,0.54,0.0,0.0,273.05,5.3,0.0
993,275.15,54.0,,272.85,-7.1,0.54,0.0,0.0,273.05,5.15,0.0
994,280.75,24.0,0.0,272.85,-0.3,0.5,0.0,0.0,271.95,6.25,0.0
995,283.45,22.0,,280.25,7.1,0.5,0.0,0.0,270.95,11.85,0.0
996,281.75,18.0,0.0,280.25,7.4,0.48,0.0,0.0,273.05,9.75,0.0
997,280.45,30.0,,271.75,-1.1,0.48,0.0,0.0,272.95,6.0,0.0
998,279.25,24.0,0.0,271.75,-8.5,0.48,0.0,0.0,271.05,7.9,0.0
999,276.15,69.0,0.0,273.85,2.1,0.46,0.0,0.0,272.55,4.75,0.0
1000,280.75,42.0,,275.35,3.6,0.45,0.0,0.0,273.05,6.05,0.0
1001,276.75,94.0,10.0,275.35,3.6,0.38,0.0,0.0,273.15,5.95,0.0
1002,279.05,73.0,,,,0.38,0.0,0.0,273.15,,0.0
1003,269.25,58.0,,,,0.64,0.26,0.0,270.85,,0.0
1004,,65.0,37.4,266.45,-8.9,0.64,0.0,0.26,,,0.0
1005,273.65,22.0,0.0,266.45,,0.63,0.0,0.26,,,0.0
1006,281.75,22.0,,271.75,,0.62,0.0,0.26,,,0.0
1007,277.15,30.0,0.0,271.75,5.3,0.6,0.0,0.26,,,0.0
1008,280.75,27.0,0.0,273.35,1.6,0.55,0.0,0.26,,,0.0
1009,279.15,38.0,,,,0.55,0.0,0.0,,,0.0
1010,276.15,51.0,25.0,268.55,,0.16,0.02,0.0,,,0.0
1011,275.55,53.0,,269.45,,0.18,0.0,0.02,,,0.0
1012,270.15,97.0,17.0,269.45,,0.4,0.26,0.2,,,0.0
1013,270.55,97.0,,269.45,,0.48,0.0,0.28,,,0.0
1014,276.35,74.0,9.9,269.45,0.0,0.55,0.07,0.35,,,0.0
1015,280.95,58.0,,270.05,0.6,0.55,0.0,0.35,273.05,5.0,0.0
1016,274.35,99.0,5.8,270.05,0.6,0.5,0.03,0.33,273.15,4.9,0.0
1017,271.55,95.0,,269.85,0.4,0.53,0.0,0.18,272.15,2.25,0.0
1018,270.25,87.0,6.2,269.85,-0.2,0.55,0.08,0.15,272.95,1.45,0.0
1019,271.55,89.0,,268.85,-1.2,0.55,0.0,0.11,272.95,-1.95,0.0
1020,271.25,47.0,5.0,268.85,-1.0,0.55,0.02,0.13,270.75,0.25,0.0
1021,280.75,25.0,,271.25,1.4,0.5,0.0,0.13,272.65,4.05,0.0
1022,280.65,56.0,0.0,271.25,2.4,0.5,0.0,0.1,272.95,3.75,0.0
1023,280.25,63.0,,272.55,3.7,0.48,0.0,0.05,272.95,3.9,0.0
1024,278.35,38.0,0.1,272.55,1.3,0.45,0.0,0.02,272.45,4.4,0.0
1025,278.95,52.0,,276.45,5.2,0.42,0.0,0.0,273.05,5.7,0.0
1026,278.85,80.0,2.2,276.45,3.9,0.4,0.0,0.0,273.15,5.6,0.0
1027,279.45,52.0,,276.55,4.0,0.38,0.0,0.0,273.15,6.45,0.0
1028,281.55,72.0,7.0,276.55,0.1,0.35,0.0,0.0,273.05,6.55,1.0
1029,281.55,72.0,7.0,276.55,0.1,0.35,0.0,0.0,273.05,6.55,1.0
1030,281.55,72.0,7.0,276.55,0.1,0.35,0.0,0.0,273.05,6.55,1.0
1031,277.35,61.0,14.6,269.95,-6.6,0.3,0.0,0.0,273.15,4.75,0.0
1032,277.85,65.0,,268.85,-7.7,0.28,0.0,0.0,273.15,0.55,0.0
1033,276.65,80.0,24.8,268.85,-7.7,0.43,0.15,0.15,272.65,1.05,0.0
1034,278.15,97.0,,270.65,-5.9,0.4,0.0,0.15,273.05,4.6,0.0
1035,283.75,49.0,2.3,270.65,1.8,0.37,0.0,0.15,273.05,4.6,0.0
1036,284.75,46.0,,276.85,8.0,0.37,0.0,0.15,273.05,8.05,0.0
1037,281.55,62.0,0.0,276.85,6.2,0.25,0.0,0.15,273.05,8.05,0.0
1038,283.35,52.0,,281.15,10.5,0.2,0.0,0.0,273.05,10.15,0.0
1039,285.15,35.0,0.0,281.15,4.3,0.1,0.0,0.0,273.05,10.15,0.0
1040,286.95,14.0,,281.45,4.6,0.08,0.0,0.0,273.05,11.25,0.0
1041,284.35,37.0,0.0,281.45,0.3,0.05,0.0,0.0,,,0.0
1042,285.35,33.0,,273.15,-8.0,0.05,0.0,0.0,,,0.0
1043,283.35,37.0,0.0,273.15,-8.3,0.0,0.0,0.0,,,0.0
1044,283.45,39.0,,269.35,-12.1,0.0,0.0,0.0,,,0.0
1045,278.25,50.0,0.0,269.35,-3.8,0.0,0.0,0.0,,,0.0
1046,280.65,51.0,,276.15,3.0,0.0,0.0,0.0,,,0.0
1047,280.65,42.0,0.0,276.15,6.8,0.0,0.0,0.0,,,0.0
1048,282.55,40.0,,274.55,5.2,0.0,0.0,0.0,,,0.0
1049,274.55,95.0,1.7,274.55,-1.6,0.0,0.0,0.0,,,0.0
1050,273.95,95.0,,271.15,-5.0,0.0,0.0,0.0,,,0.0
1051,273.45,90.0,2.7,271.15,-3.4,0.02,0.08,0.02,,,0.0
1052,273.75,84.0,,,,0.08,0.0,0.08,272.65,,0.0
1053,277.35,81.0,,271.15,0.0,0.09,0.05,0.08,,,0.0
1054,276.05,96.0,8.8,271.15,0.0,0.12,0.0,0.13,272.65,1.4,0.0
1055,275.55,73.0,5.4,275.45,,0.02,0.0,0.13,,,0.0
1056,276.05,49.0,,273.65,,0.01,0.0,0.11,,,0.0
1057,274.85,32.0,0.0,273.65,2.5,0.01,0.0,0.05,,,0.0
1058,276.55,23.0,,272.25,1.1,0.0,0.0,0.05,,,0.0
1059,276.55,54.0,0.0,272.25,-1.4,0.0,0.0,0.0,,,0.0
1060,272.05,86.0,,269.85,-3.8,0.0,0.0,0.0,,,0.0
1061,270.95,97.0,4.3,269.85,-2.4,0.06,0.07,0.06,273.05,0.95,0.0
1062,274.25,77.0,,269.15,-3.1,0.07,0.0,0.07,,,0.0
1063,269.55,92.0,13.6,269.15,-0.7,0.25,0.23,0.25,271.05,0.9,1.0
1064,269.55,92.0,13.6,269.15,-0.7,0.25,0.23,0.25,271.05,0.9,1.0
1065,269.55,92.0,13.6,269.15,-0.7,0.25,0.23,0.25,271.05,0.9,1.0
1066,269.55,92.0,13.6,269.15,-0.7,0.25,0.23,0.25,271.05,0.9,1.0
1067,269.55,92.0,13.6,269.15,-0.7,0.25,0.23,0.25,271.05,0.9,1.0
1068,271.05,99.0,,268.85,-1.0,0.3,0.0,0.3,271.85,-1.75,1.0
1069,271.05,99.0,,268.85,-1.0,0.3,0.0,0.3,271.85,-1.75,1.0
1070,271.05,99.0,,268.85,-1.0,0.3,0.0,0.3,271.85,-1.75,1.0
1071,271.05,99.0,,268.85,-1.0,0.3,0.0,0.3,271.85,-1.75,1.0
1072,271.05,99.0,,268.85,-1.0,0.3,0.0,0.3,271.85,-1.75,1.0
1073,271.15,75.0,22.4,268.85,-0.3,0.41,0.24,0.54,,,1.0
1074,274.85,48.0,,269.05,-0.1,0.4,0.0,0.48,271.55,2.0,1.0
1075,273.95,88.0,6.5,269.05,0.2,0.45,0.07,0.53,271.95,1.6,0.0
1076,274.55,92.0,,271.05,2.2,0.46,0.0,0.36,273.05,0.05,0.0
1077,272.05,98.0,27.5,271.05,2.0,0.65,0.28,0.56,270.95,2.15,0.0
1078,271.55,93.0,,270.75,1.7,0.67,0.0,0.35,271.85,1.5,0.0
1079,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1080,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1081,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1082,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1083,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1084,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1085,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1086,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1087,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1088,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1089,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1090,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1091,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1092,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1093,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1094,273.65,95.0,35.8,270.75,-0.3,0.8,0.33,0.63,273.15,0.2,1.0
1095,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1096,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1097,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1098,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1099,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1100,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1101,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1102,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1103,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1104,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1105,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1106,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1107,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1108,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1109,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1110,275.15,90.0,,271.95,0.9,0.82,0.0,0.62,273.15,1.05,1.0
1111,276.45,100.0,70.4,271.95,1.2,0.6,0.0,0.61,273.15,1.05,0.0
1112,275.55,100.0,,,,0.6,0.0,0.36,272.75,,0.0
1113,,,15.0,,,,,,,,0.0
1114,280.35,59.0,,270.45,-1.5,0.4,0.0,,273.15,2.65,0.0
1115,270.75,94.0,25.6,270.45,,0.55,0.19,,273.05,2.75,0.0
1116,270.65,94.0,,268.35,,0.56,0.0,,272.75,-2.85,0.0
1117,271.05,67.0,20.0,268.35,-2.1,0.75,0.4,,269.45,0.45,1.0
1118,272.25,53.0,,268.15,-2.3,0.8,0.0,0.59,270.55,0.2,1.0
1119,271.85,56.0,4.5,268.15,-0.2,0.8,0.05,0.64,266.05,4.7,0.0
1120,273.15,50.0,,268.05,-0.3,0.8,0.0,0.48,269.15,2.8,0.0
1121,270.15,88.0,8.5,268.05,-0.1,0.83,0.13,0.53,270.65,1.3,0.0
1122,270.75,86.0,,,,0.85,0.0,0.23,271.35,,0.0
1123,275.65,61.0,,270.65,2.6,0.99,0.14,0.32,272.65,3.5,0.0
1124,274.25,97.0,4.6,270.65,,0.9,0.09,0.31,273.05,3.1,0.0
1125,273.35,92.0,,267.75,,0.95,0.0,0.36,272.85,0.45,0.0
1126,272.95,90.0,34.3,267.75,-2.9,1.2,0.41,0.68,270.95,2.35,0.0
1127,274.45,69.0,,268.05,-2.6,1.21,0.0,0.64,272.75,-0.35,0.0
1128,273.75,37.0,0.0,268.05,0.3,1.22,0.0,0.5,270.75,1.65,0.0
1129,272.85,42.0,2.1,267.85,-0.2,1.27,0.05,0.51,270.55,2.3,1.0
1130,272.85,42.0,2.1,267.85,-0.2,1.27,0.05,0.51,270.55,2.3,1.0
1131,272.85,88.0,6.0,270.85,2.8,1.25,0.01,0.47,272.55,1.8,1.0
1132,274.45,51.0,,273.15,5.1,1.25,0.0,0.07,272.85,4.15,1.0
1133,280.75,60.0,0.8,273.15,5.3,1.25,0.0,0.06,272.75,4.25,1.0
1134,280.75,60.0,0.8,273.15,5.3,1.25,0.0,0.06,272.75,4.25,1.0
1135,280.75,60.0,0.8,273.15,5.3,1.25,0.0,0.06,272.75,4.25,1.0
1136,283.55,43.0,,,,0.95,0.0,0.06,272.95,,1.0
1137,283.55,43.0,,,,0.95,0.0,0.06,272.95,,1.0
1138,283.55,43.0,,,,0.95,0.0,0.06,272.95,,1.0
1139,274.75,45.0,,276.25,3.1,0.77,0.0,0.01,273.05,4.6,0.0
1140,277.45,67.0,0.8,276.25,,0.6,0.0,0.0,273.05,4.6,0.0
1141,277.35,59.0,,269.85,,0.57,0.0,0.0,272.95,1.2,0.0
1142,272.45,35.0,9.8,269.85,-6.4,0.65,0.07,0.07,273.05,1.1,0.0
1143,271.75,96.0,6.1,271.75,1.9,0.6,0.15,0.12,272.45,1.9,0.0
1144,271.15,96.0,,266.95,-2.9,0.68,0.0,0.22,271.65,-0.7,0.0
1145,274.95,26.0,31.9,266.95,-2.9,1.1,0.45,0.67,268.25,2.7,0.0
1146,274.55,55.0,,,,1.1,0.0,0.67,270.35,,0.0
1147,272.75,,5.3,,,1.15,0.08,0.68,269.15,,1.0
1148,272.75,,5.3,,,1.15,0.08,0.68,269.15,,1.0
1149,273.55,78.0,,,,1.15,0.0,0.63,268.15,,1.0
1150,273.55,78.0,,,,1.15,0.0,0.63,268.15,,1.0
1151,279.65,57.0,0.0,273.05,,0.9,0.0,0.53,272.85,4.1,0.0
1152,284.25,43.0,1.6,273.05,,0.65,0.0,0.08,272.75,5.9,0.0
1153,285.05,41.0,,,,0.6,0.0,0.08,272.95,,0.0
1154,275.85,97.0,,275.35,2.3,0.5,0.0,0.0,273.05,7.3,0.0
1155,275.35,95.0,5.8,275.35,2.3,0.5,0.0,0.0,273.05,7.3,0.0
1156,271.85,89.0,10.5,271.15,,0.55,0.05,0.05,273.05,1.0,0.0
1157,273.05,82.0,,270.15,,0.55,0.0,0.05,273.15,-0.2,0.0
1158,274.85,22.0,0.0,270.15,-5.2,0.55,0.0,0.05,271.65,1.3,0.0
1159,277.95,22.0,,273.05,-2.3,0.55,0.0,0.05,273.05,3.5,0.0
1160,274.45,66.0,0.0,273.05,2.9,0.5,0.0,0.05,272.25,4.3,0.0
1161,270.85,67.0,,270.75,0.6,0.5,0.0,0.0,273.05,0.4,0.0
1162,273.15,88.0,0.5,270.75,-2.3,0.51,0.01,0.01,272.65,0.8,0.0
1163,275.45,84.0,,270.75,-2.3,0.51,0.0,0.01,273.05,2.15,0.0
1164,277.85,74.0,0.4,270.75,0.0,0.51,0.01,0.02,273.05,2.15,0.0
1165,280.05,70.0,,270.95,0.2,0.51,0.0,0.02,273.05,3.35,0.0
1166,270.95,86.0,,270.95,0.2,0.58,0.08,0.1,272.75,3.65,0.0
1167,276.85,54.0,,269.65,-1.3,0.6,0.01,0.1,272.85,0.65,0.0
1168,276.45,30.0,0.0,269.65,-1.3,0.6,0.0,0.1,268.55,4.95,0.0
1169,285.75,22.0,,267.95,-3.0,0.6,0.0,0.09,,,0.0
1170,271.45,35.0,0.0,267.95,-1.7,0.58,0.0,0.09,271.35,5.5,0.0
1171,280.95,30.0,,275.25,5.6,0.58,0.0,0.01,272.85,5.7,0.0
1172,277.25,51.0,0.0,275.25,7.3,0.56,0.0,0.0,272.65,5.9,0.0
1173,278.95,35.0,,,,0.56,0.0,0.0,272.85,,0.0
1174,272.15,85.0,,268.35,-6.9,0.66,0.15,0.01,272.35,1.65,0.0
1175,270.95,67.0,12.7,268.35,-6.9,0.65,0.0,0.15,271.95,2.05,0.0
1176,273.05,91.0,1.1,268.65,,0.6,0.01,0.16,271.85,-0.65,0.0
1177,273.85,89.0,,271.95,,0.6,0.0,0.16,272.45,2.45,0.0
1178,272.25,95.0,,271.95,3.6,0.62,0.17,0.18,271.85,3.05,0.0
1179,269.75,97.0,,268.25,-0.1,0.77,0.0,0.32,271.75,0.5,0.0
1180,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1181,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1182,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1183,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1184,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1185,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1186,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1187,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1188,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1189,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1190,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1191,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1192,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1193,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1194,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1195,273.95,85.0,37.2,268.25,-3.7,1.21,0.44,0.62,271.85,0.4,1.0
1196,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1197,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1198,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1199,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1200,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1201,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1202,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1203,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1204,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1205,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1206,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1207,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1208,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1209,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1210,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1211,274.35,84.0,,269.25,-2.7,1.2,0.0,0.61,271.85,0.3,1.0
1212,272.25,71.0,1.9,269.25,1.0,1.0,0.03,0.64,269.15,3.0,0.0
1213,279.35,63.0,,268.85,0.6,0.9,0.0,0.62,272.55,1.8,0.0
1214,270.15,82.0,32.3,268.85,-0.4,1.1,0.35,0.75,271.85,2.5,0.0
1215,272.25,73.0,,268.65,-0.6,1.1,0.0,0.38,272.65,-1.95,0.0
1216,270.55,98.0,44.4,268.65,-0.2,1.5,0.42,0.78,270.65,0.05,0.0
1217,272.05,98.0,,269.55,0.7,1.5,0.0,0.77,271.65,0.25,0.0
1218,273.95,100.0,51.3,269.55,0.9,1.3,0.15,0.92,272.55,-0.65,1.0
1219,273.95,100.0,51.3,269.55,0.9,1.3,0.15,0.92,272.55,-0.65,1.0
1220,273.95,100.0,51.3,269.55,0.9,1.3,0.15,0.92,272.55,-0.65,1.0
1221,273.95,100.0,51.3,269.55,0.9,1.3,0.15,0.92,272.55,-0.65,1.0
1222,273.95,100.0,51.3,269.55,0.9,1.3,0.15,0.92,272.55,-0.65,1.0
1223,273.95,100.0,51.3,269.55,0.9,1.3,0.15,0.92,272.55,-0.65,1.0
1224,273.95,100.0,51.3,269.55,0.9,1.3,0.15,0.92,272.55,-0.65,1.0
1225,273.95,100.0,51.3,269.55,0.9,1.3,0.15,0.92,272.55,-0.65,1.0
1226,275.35,100.0,,271.85,3.2,1.3,0.0,0.64,272.45,2.2,1.0
1227,275.35,100.0,,271.85,3.2,1.3,0.0,0.64,272.45,2.2,1.0
1228,275.35,100.0,,271.85,3.2,1.3,0.0,0.64,272.45,2.2,1.0
1229,275.35,100.0,,271.85,3.2,1.3,0.0,0.64,272.45,2.2,1.0
1230,275.35,100.0,,271.85,3.2,1.3,0.0,0.64,272.45,2.2,1.0
1231,275.35,100.0,,271.85,3.2,1.3,0.0,0.64,272.45,2.2,1.0
1232,275.35,100.0,,271.85,3.2,1.3,0.0,0.64,272.45,2.2,1.0
1233,275.35,100.0,,271.85,3.2,1.3,0.0,0.64,272.45,2.2,1.0
1234,275.15,68.0,17.2,271.85,2.3,1.2,0.0,0.57,271.65,3.0,1.0
1235,277.85,26.0,0.0,271.15,-0.7,1.15,0.0,0.17,271.05,4.45,0.0
1236,282.75,30.0,,274.15,2.3,1.13,0.0,0.15,272.55,5.95,0.0
1237,281.45,22.0,0.0,274.15,2.3,1.1,0.0,0.0,270.65,7.85,0.0
1238,286.45,22.0,,277.75,5.9,1.08,0.0,0.0,272.45,10.5,0.0
1239,279.95,22.0,0.0,277.75,3.6,1.07,0.0,0.0,271.85,11.1,0.0
1240,285.25,28.0,,275.25,1.1,1.05,0.0,0.0,272.55,8.45,0.0
1241,281.85,31.0,0.0,275.25,-2.5,1.05,0.0,0.0,272.05,8.95,1.0
1242,283.25,33.0,,272.95,-4.8,1.05,0.0,0.0,272.65,5.6,1.0
1243,278.55,52.0,0.0,272.95,-2.3,1.0,0.0,0.0,272.15,6.1,0.0
1244,282.25,52.0,,274.05,-1.2,1.0,0.0,0.0,272.55,6.0,0.0
1245,277.55,57.0,0.0,274.05,1.1,1.0,0.0,0.0,271.65,6.9,0.0
1246,282.35,52.0,,,,0.96,0.0,0.0,272.65,,0.0
1247,,,0.0,,,0.95,0.0,0.0,271.15,,1.0
1248,,,,,,0.95,0.0,0.0,272.45,,1.0
1249,,,0.0,,,0.9,0.0,0.0,271.75,,1.0
1250,280.85,25.0,,272.75,,0.9,0.0,0.0,272.55,5.9,1.0
1251,277.45,44.0,0.0,272.75,,0.9,0.0,0.0,272.55,5.9,0.0
1252,280.75,61.0,,273.15,,0.9,0.0,0.0,272.55,6.2,0.0
1253,281.55,31.0,0.0,273.15,0.4,0.85,0.0,0.0,272.45,6.3,0.0
1254,284.75,35.0,,275.45,2.7,0.8,0.0,0.0,272.65,7.65,0.0
1255,284.95,25.0,0.0,275.45,2.3,0.8,0.0,0.0,272.45,7.85,1.0
1256,284.95,25.0,0.0,275.45,2.3,0.8,0.0,0.0,272.45,7.85,1.0
1257,284.95,25.0,0.0,275.45,2.3,0.8,0.0,0.0,272.45,7.85,1.0
1258,284.95,25.0,0.0,275.45,2.3,0.8,0.0,0.0,272.45,7.85,1.0
1259,288.15,40.0,,279.25,6.1,0.0,0.0,0.0,,,1.0
1260,288.15,40.0,,279.25,6.1,0.0,0.0,0.0,,,1.0
1261,288.15,40.0,,279.25,6.1,0.0,0.0,0.0,,,1.0
1262,288.15,40.0,,279.25,6.1,0.0,0.0,0.0,,,1.0
1263,282.45,40.0,0.0,279.25,3.8,0.75,0.0,0.0,272.25,11.1,0.0
1264,283.05,61.0,,272.25,-3.2,0.75,0.0,0.0,272.65,5.65,0.0
1265,276.55,89.0,0.0,272.25,-7.0,0.7,0.0,0.0,272.45,5.85,0.0
1266,284.05,45.0,,271.55,-7.7,0.7,0.0,0.0,272.75,5.75,0.0
1267,285.45,39.0,0.0,271.55,-0.7,0.6,0.0,0.0,272.65,5.85,0.0
1268,286.75,33.0,,278.15,5.9,0.6,0.0,0.0,272.65,10.0,0.0
1269,282.35,54.0,0.0,278.15,6.6,0.59,0.0,0.0,272.55,10.1,1.0
1270,283.35,43.0,,,,0.59,0.0,0.0,272.55,,1.0
1271,274.75,93.0,,274.85,-3.3,0.61,0.05,0.01,272.35,7.35,0.0
1272,274.85,94.0,4.0,274.85,-3.3,0.6,0.0,0.05,272.35,7.35,0.0
1273,269.95,94.0,28.3,268.65,,1.0,0.49,0.45,270.75,2.55,1.0
1274,269.95,94.0,28.3,268.65,,1.0,0.49,0.45,270.75,2.55,1.0
1275,269.95,94.0,28.3,268.65,,1.0,0.49,0.45,270.75,2.55,1.0
1276,269.95,94.0,28.3,268.65,,1.0,0.49,0.45,270.75,2.55,1.0
1277,269.95,94.0,28.3,268.65,,1.0,0.49,0.45,270.75,2.55,1.0
1278,270.05,91.0,,267.55,,1.09,0.0,0.54,270.95,1.3,1.0
1279,270.05,91.0,,267.55,,1.09,0.0,0.54,270.95,1.3,1.0
1280,270.05,91.0,,267.55,,1.09,0.0,0.54,270.95,1.3,1.0
1281,270.05,91.0,,267.55,,1.09,0.0,0.54,270.95,1.3,1.0
1282,270.05,91.0,,267.55,,1.09,0.0,0.54,270.95,1.3,1.0
1283,276.95,26.0,8.5,267.55,-7.3,0.85,0.1,0.64,270.65,1.6,0.0
1284,277.85,50.0,,269.85,-5.0,0.85,0.0,0.63,272.45,2.8,0.0
1285,272.25,96.0,32.8,269.85,2.3,1.0,0.27,0.82,270.25,5.0,0.0
1286,273.25,82.0,,268.95,1.4,1.02,0.0,0.46,272.35,-0.7,0.0
1287,271.45,98.0,36.8,268.95,-0.9,1.4,0.45,0.8,270.95,0.7,1.0
1288,273.05,86.0,,,,1.35,0.0,0.72,272.25,,1.0
1289,276.25,50.0,0.0,271.95,,1.35,0.0,0.72,272.15,4.55,1.0
1290,276.25,50.0,0.0,271.95,,1.35,0.0,0.72,272.15,4.55,1.0
1291,278.95,52.0,0.0,271.95,,1.35,0.0,0.45,272.25,4.45,0.0
1292,283.65,35.0,,270.95,,1.35,0.0,0.45,272.55,5.55,0.0
1293,278.35,52.0,0.0,270.95,-1.0,1.3,0.0,0.0,272.45,5.65,1.0
1294,278.35,52.0,0.0,270.95,-1.0,1.3,0.0,0.0,272.45,5.65,1.0
1295,278.35,52.0,0.0,270.95,-1.0,1.3,0.0,0.0,272.45,5.65,1.0
1296,281.25,51.0,,276.35,4.4,1.28,0.0,0.0,272.75,6.75,1.0
1297,281.25,51.0,,276.35,4.4,1.28,0.0,0.0,272.75,6.75,1.0
1298,281.25,51.0,,276.35,4.4,1.28,0.0,0.0,272.75,6.75,1.0
1299,277.75,54.0,0.0,276.35,5.4,1.27,0.0,0.0,272.65,6.85,0.0
1300,282.65,42.0,,276.55,5.6,1.27,0.0,0.0,272.95,7.15,0.0
1301,280.65,52.0,0.0,276.55,0.2,1.0,0.0,0.0,272.35,7.75,1.0
1302,280.65,52.0,0.0,276.55,0.2,1.0,0.0,0.0,272.35,7.75,1.0
1303,281.15,49.0,,280.25,3.9,0.9,0.0,0.0,272.85,9.3,1.0
